User,Month,Issues,PRs,Merges
tianchiguaixia,6,2,0,0
tiandao011,8,1,0,0
tianjiahao,6,1,0,0
tianjiahao,7,1,0,0
tianliye6,1,3,0,0
tianmingxing,12,1,0,0
tianrenheyi09,3,1,0,0
tianshuo78520a,7,1,8,0
tianv,7,1,0,0
tianwenzhe,3,2,0,0
tianwenzhe,12,2,0,0
tianyuzhou668,5,1,0,0
tiesanguaixia,3,1,0,0
tigerdhl,11,1,0,0
tigflanker,1,1,0,0
tigth,3,1,0,0
timdeveloper25,8,1,0,0
timfengzi,7,1,0,0
timlliu,3,1,0,0
tink2123,1,1,17,25
tinyxia,3,1,0,0
tjdster,3,2,0,0
tjdster,4,1,0,0
tjdster,6,4,0,0
tjpgt,10,1,0,0
tms2003,5,2,0,0
tms2003,6,1,0,0
tofutim,11,1,0,0
tofutim,12,1,0,0
tohsakask,3,1,0,0
tomjimi2019,7,3,0,0
tongda,3,1,0,0
tongfengqi,11,2,0,0
tph113,11,1,0,0
triple-Mu,7,1,0,0
triumph,11,1,0,0
triumphHe,5,1,0,0
tsongsun,5,1,0,0
tsrdsy,12,1,0,0
tszxyuan123,11,1,0,0
ttanlocc,1,1,0,0
ttkrpink,3,1,0,0
tuan-vmt,3,1,0,0
tvone,10,1,0,0
txy00001,1,3,0,0
txy00001,2,1,0,0
tyfcscgood,7,1,0,0
tzhang2014,1,1,0,0
tzktok,6,4,0,0
tzktok,10,1,0,0
tzktz,1,1,0,0
tzktz,3,1,0,0
tzktz,4,2,0,0
ucsk,10,1,0,0
uiosun,10,1,0,0
uiuinj,3,1,0,0
ultramangod,7,1,0,0
umarbutler,8,2,1,0
umarbutler,9,1,0,0
umayrh,2,1,0,0
uniqlo1,7,1,0,0
uniqlo1,8,1,0,0
uniquecdmx,3,2,0,0
uniquecdmx,4,1,0,0
uniquecdmx,5,1,0,0
uniquecdmx,6,1,0,0
universea,7,1,0,0
uniyushu,3,1,0,0
usermanewhy,3,1,0,0
username12021202,6,2,0,0
v-shaoningli,8,1,0,0
vasujoshi111,3,1,0,0
veyron95,7,1,0,0
vicdxxx,12,1,0,0
vikasr111,2,1,0,0
violetweir,2,1,0,0
violetweir,4,1,0,0
violetweir,11,1,0,0
vision1v1,10,2,0,0
vlavorini,4,1,0,0
vlavorini,5,2,0,0
void285,5,3,0,0
vongocminh778,6,1,0,0
vuthehuy1997,11,1,0,0
vuthehuy1997,12,1,0,0
w4yne,3,1,0,0
w5688414,1,1,0,5
w5688414,4,3,5,1
w5688414,5,3,6,0
w5688414,6,1,0,0
waarmond,5,1,0,0
walaiwalai,10,1,0,0
walkalone20,5,1,2,0
wang-kangkang,7,1,0,0
wang-qa,4,1,0,0
wang-tf,11,1,0,0
wang304381190,8,1,0,0
wangdach,12,1,0,0
wangfeiyun,4,1,0,0
wanggp01,5,1,0,0
wangguan1995,6,6,0,0
wangguan1995,7,1,0,0
wangguan1995,11,1,0,0
wanghao19970205,1,1,0,0
wanghaoran-ucas,3,1,0,0
wanghaoshuang,6,1,0,0
wanghome940208,4,1,0,0
wanghonen,8,2,0,0
wangkd0,4,3,0,0
wanglunhui2012,5,1,0,0
wangna11BD,7,1,0,0
wangna11BD,8,1,5,0
wangpanpan-neu,8,1,0,0
wangqingpen,9,4,0,0
wangshijia523,3,1,0,0
wangwenqi567,12,1,0,0
wangyexiang,4,1,0,0
wangyu1984,5,2,0,0
wangzy0327,7,2,0,0
wangzy0327,9,2,0,0
wangzy0327,11,1,0,0
wanshichenguang,3,2,0,0
wanx7130,1,1,0,0
wanzghen0123,3,2,0,0
wapping,3,1,0,0
wasd-lvlong,11,1,0,0
wastom,10,1,0,0
watersoft123,5,1,0,0
watertianyi,3,8,0,0
watertianyi,4,3,0,0
watertianyi,5,5,0,0
wdi-nancy,4,1,0,0
weartist,7,1,0,0
wei-ma,6,1,0,0
weibinlee08,4,1,0,0
weidongzhou1994,2,1,0,0
weifang74,5,1,0,0
weiming12345,4,2,0,0
weiming12345,5,1,0,0
weirman,1,2,0,0
weirman,5,1,0,0
weiweiwei010119,5,1,0,0
weiwujiang,9,1,0,0
wellknownengineer,1,1,0,0
welsonzhang,9,5,0,0
welsonzhang,10,3,0,0
wencan,5,1,0,0
wencan,6,1,4,0
wencan,9,1,0,0
wenheLuan,2,1,0,0
wenhuiwwh,12,1,0,0
wenshuaishuai123,6,1,0,0
wenshuaishuai123,12,2,0,0
wensimin,8,1,0,0
wenxinmomo,12,3,0,0
wenzhu2018,9,4,0,0
westfish,1,1,0,0
westfish,2,4,0,0
westfish,10,1,0,0
wh403948123,3,1,0,0
wh403948123,4,1,0,0
whisky-12,8,1,0,0
whisky-12,9,2,0,0
whisky-12,12,1,0,0
whwususu,10,3,0,0
whwususu,12,1,0,0
whxuexi,8,1,0,0
whysirier,4,1,0,0
whysirier,5,3,0,0
wietisson,4,1,0,0
wikithink,4,1,0,0
williamPENG1,11,1,0,0
willingtolove,11,1,0,0
windyxie81,12,1,0,0
winkinwong,5,1,0,0
winnie1228,1,1,0,0
wj-Mcat,1,1,2,3
wjizhong,1,1,0,0
wjjook,3,1,0,0
wjli-debug,2,1,0,0
wkywwds,5,1,0,0
wmlgl,3,1,0,0
wmy10128,1,2,0,0
wn0x00,6,1,0,0
wojiaoshihua,4,1,0,0
wojiaoshihua,7,6,0,0
wojiaoshihua,8,4,0,0
wonders7796,3,1,0,0
woodboard,3,1,0,0
woodenwatcher,3,1,0,0
woodenwatcher,4,2,0,0
world1tree,9,1,0,0
wqw547243068,12,2,0,0
wrench1997,10,1,0,0
wsdxyz,6,1,0,0
wsloong,6,1,0,0
wstchh,3,3,0,0
wstchh,10,2,0,0
wstchh,12,1,0,0
wstealth3,2,1,0,0
wufan-tb,5,1,0,0
wujf147,6,1,0,0
wujf147,10,5,0,0
wujf147,11,2,0,0
wujingxin521,7,1,0,0
wujingxin521,11,1,0,0
wulei123456789,9,1,0,0
wuliujin,11,2,0,0
wuxiaolianggit,1,1,0,0
wuys1,2,1,0,0
wuys1,9,1,0,0
wwfra,10,1,0,0
wwma,8,3,0,0
wwma,9,3,0,0
wwma,10,1,0,0
wwma,11,2,0,0
wwwlps,9,1,0,0
wwwqllll,12,1,0,0
wwwstudyeveryday,3,1,0,0
wwwstudyeveryday,6,1,0,0
wxf764571829,1,1,0,0
wxf764571829,2,3,0,0
wxiy1994,1,1,0,0
wxzwxz131,4,1,0,0
wydahai-afk,11,1,0,0
wytyl13,5,2,0,0
wyzh0912,1,1,0,0
wzd129,8,2,0,0
wzg722,12,1,0,0
wzz981,8,1,0,0
xaclincoln,1,1,0,0
xaclincoln,3,1,0,0
xamapl99,3,1,0,0
xbkaishui,2,1,0,0
xc005,9,1,0,0
xc005,11,2,0,0
xcjcb001,10,1,0,0
xcmonline,1,1,0,0
xdchuan011209,1,1,0,0
xdd130,10,2,0,0
xdguo86,12,1,0,0
xdxd1234-bit,1,1,0,0
xgxiaog,5,1,0,0
xhshdjdk,2,1,0,0
xhzh11,7,1,0,0
xiahc,6,1,0,0
xiangfeidecao,3,1,0,0
xiankangW-gi,12,1,0,0
xianningblog,3,1,0,0
xiaocode337317439,4,1,0,0
xiaofeicn,4,1,8,0
xiaofeifei-1,3,1,0,0
xiaogui340,2,1,0,0
xiaoguoguo626807,5,1,3,2
xiaohaifen,10,1,0,0
xiaohan-W,5,2,0,0
xiaohongri,11,1,0,0
xiaohongri,12,1,0,0
xiaohundun,4,1,0,0
xiaohuzi1996,3,1,0,0
xiaojinglu,5,1,0,0
xiaolei543,2,1,0,0
xiaoli0822,5,1,0,0
xiaolongking,8,2,0,0
xiaolongzhuanshi,4,1,0,0
xiaolongzhuanshi,5,2,0,0
xiaoluomi,3,1,0,0
xiaoming-master,3,2,0,0
xiaomujiang,10,1,0,0
xiaoniv,12,2,0,0
xiaoqiqiya,8,1,0,0
xiaoshizikkd,12,1,0,0
xiaowang-xuexiji,3,1,0,0
xiaowen0407,10,2,0,0
xiaoxianyu12,5,1,0,0
xiaoxianyu12,6,2,0,0
xiaoxiaotom,11,1,0,0
xiaoxifuhongse,5,2,0,0
xiaoxinmiao,6,1,0,0
xiaoyelj,3,1,0,0
xiaoyewww,5,1,4,0
xiaoyewww,6,1,2,0
xiaozuxin,4,1,0,0
xiebaiyuan,2,1,0,0
xiefuwei390,4,2,0,0
xiejingchao,8,1,0,0
xielongzhu,1,1,0,0
xielongzhu,7,1,0,0
xieshuaix,7,2,0,0
xillee,7,1,0,0
xillee,10,1,0,0
xing-bing,6,1,0,0
xingfenghaizeiwang,4,2,0,0
xinheblue,5,1,0,0
xiuechen,2,2,0,0
xjune123,5,1,0,0
xla145,6,1,0,0
xldistance,6,1,0,0
xlg-go,9,2,0,0
xll426,11,1,0,0
xlz2004,3,1,0,0
xn3469010,3,1,0,0
xolbynz,2,1,0,0
xsbrsg,4,2,0,0
xsbrsg,8,1,0,0
xt12345667,3,1,0,0
xudh1991,3,1,0,0
xuehy,4,1,0,0
xuesu,10,2,0,0
xujiang1,12,5,0,0
xukui1203,12,1,0,0
xuwinrar,4,1,0,0
xuxinyi389,7,1,0,0
xxPete,1,1,0,0
xxWeiDG,3,2,0,0
xxch,1,2,0,0
xxxyyycc,11,1,0,0
xzh929,12,1,0,0
xztzmr,4,1,0,0
y-yunheng,7,1,0,0
y3267,5,1,0,0
yagn0304,2,1,0,0
yalbaba,11,1,0,0
yanchujian,2,1,0,0
yancyxu,12,1,0,0
yang1111-ctrl,3,1,0,0
yangguoer,8,2,0,0
yangguoer,10,1,0,0
yangguohao,9,1,0,0
yangguohao,11,1,3,0
yangguoping123,3,2,0,0
yangnianen,3,1,0,0
yangqiheng2019,12,1,0,0
yangy996,1,3,0,0
yangy996,4,1,0,0
yangy996,5,1,0,0
yanjintao,1,1,0,0
yanming499,5,1,0,0
yanyide123,8,1,0,0
yanziwu621,10,1,0,0
yaobaishen,5,1,0,0
yaojun10086,5,2,0,0
yaphet266,1,1,0,0
yaphet266,2,1,0,0
yaphet266,3,3,0,0
yaphet266,4,1,0,0
yaphet266,10,4,0,0
ybbbbb123,7,1,0,0
ydsjeff2020,3,1,0,0
yeahyangbin,5,1,0,0
yedaotian9,7,1,0,0
yedaotian9,8,1,0,0
yeyupiaoling,1,1,0,0
yeyupiaoling,2,1,0,0
yeyupiaoling,4,1,0,0
yeyupiaoling,10,2,0,0
yeyupiaoling,11,1,0,0
yfq512,10,1,0,0
ygxdx,4,1,0,0
yhl41001,6,1,0,0
yhw2003,12,1,0,0
yidu0924,4,1,0,0
yidu0924,6,1,0,0
yidu0924,7,1,0,0
yili3366,2,1,0,0
yilong2001,4,1,0,0
yilong2001,5,1,0,0
yimingdingqq,10,1,0,0
yimuchunshu,9,2,0,0
yimuu,7,4,0,0
yimuu,8,1,0,0
yimuu,11,2,0,0
yinfan98,11,1,3,0
yingmeng123,12,2,0,0
yiyuhewei,3,1,0,0
yjszyd0813,4,1,0,0
ykinger1,11,2,0,0
yl2982,10,1,0,0
ymy1005,2,1,0,0
ymy1005,5,3,0,0
yogi0421,7,1,3,0
yoliax,9,1,0,0
yongcong1415,7,1,0,0
yongqiangma,12,1,0,0
yootou,1,2,0,0
youngdream11,11,1,0,0
yourbikun,11,1,0,0
yoyalin,5,1,0,0
yscolc,2,1,0,0
yscolc,5,1,0,0
yski,9,1,0,0
yss0729,6,1,0,0
yst-one,2,1,0,0
yu1176887527,5,2,0,0
yuanlehome,2,1,2,3
yuanzhibin,4,1,0,0
yubuyuabc,2,2,0,0
yuguo-Jack,1,1,0,0
yuhai5237,3,1,0,0
yuhao0926,1,1,0,0
yuhou0814,9,1,0,0
yujianxing,3,1,0,0
yujunhuics,8,2,0,0
yulf,4,1,0,0
yuluzhong,11,5,0,0
yumianhuli2,4,1,0,0
yumin066,6,1,1,0
yun-zero,3,1,0,0
yunc0701,11,1,0,0
yunnan66,10,1,0,0
yunwuhen,5,1,0,0
yunyu18,3,1,0,0
yuqilol,7,1,0,0
yurinapoleon,4,2,0,0
yuuuuk0,4,2,0,0
yuuz233,6,1,0,0
yuwiggin,7,1,0,0
yuxin233,3,1,0,0
yuyaolongwyyx,7,1,0,0
yuyu990116,11,2,0,0
yuyutao,4,1,0,0
yuyuyupg,8,1,0,0
yxl23,9,1,0,0
yyhlichao,11,1,0,0
yyok495,11,1,0,0
yysturdy,3,1,0,0
yywangfei,11,1,0,0
yza99016,11,1,0,0
yzhdut,1,1,0,0
yzhw9981,1,1,0,0
yzyMichael,9,1,0,0
yzyMichael,10,1,0,0
yzyMichael,12,1,0,0
z070204z,3,1,0,0
z754688651,3,1,0,0
zaoqilai,8,1,0,0
zbt78,2,1,5,0
zbt78,7,1,1,0
zbximo,5,1,0,0
zbximo,7,1,0,0
zcj234,3,1,0,0
zcswdt,8,3,0,0
zcswdt,9,2,0,0
zdj97,3,1,0,0
zdxzheng,2,1,0,0
zdxzheng,3,1,0,0
zealYOU,4,1,0,0
zealinux,1,1,0,0
zengweigit,9,3,0,0
zepingWww,1,2,0,0
zepingWww,6,1,0,0
zeroRains,5,1,0,0
zeroameli,3,1,0,0
zgy520,12,2,0,0
zgyj4532,11,1,0,0
zh82510,8,1,0,0
zhaizhch,9,1,0,0
zhang-jinqi,1,1,0,0
zhang-jinqi,2,1,0,0
zhang19523zhao,4,1,0,0
zhang19523zhao,8,1,0,0
zhang19523zhao,10,1,0,0
zhang19523zhao,11,2,0,0
zhangdd3537,9,1,0,0
zhanghao4917,1,1,0,0
zhanghengjiayou,4,3,0,0
zhanghengjiayou,7,1,0,0
zhanghengjiayou,8,2,0,0
zhanghuicuc,2,1,0,0
zhangjunhst,8,1,0,0
zhanglv0209,3,2,0,0
zhangqiqi1228,1,1,0,0
zhangqiqi1228,2,1,0,0
zhangrongxiang,9,1,0,0
zhangs-cedar,4,1,9,0
zhangshaotong,6,1,0,0
zhangtianshi6,7,1,0,0
zhangtingyun,7,1,0,0
zhangwei911,4,1,0,0
zhangxiangchn,7,1,0,0
zhangxiangchn,9,1,0,0
zhangxiangchn,10,1,0,0
zhangxianhe666,8,1,0,0
zhangxiaofan-star,8,1,0,0
zhangxiaokai111,4,2,0,0
zhangxiaokai111,5,2,0,0
zhangxiaokai111,6,2,0,0
zhangxiaoxuan39,5,1,0,0
zhangyubo0722,8,2,13,0
zhanland,6,2,0,0
zhaocanglong,2,2,0,0
zhaogf01,4,4,0,0
zhaogf01,5,2,0,0
zhaogf01,6,2,0,0
zhaogf01,7,2,1,0
zhaogf01,12,1,0,0
zhaohongpu,8,1,0,0
zhaohongpu,12,1,0,0
zhaolei2019,4,1,0,0
zhaonx,12,1,0,0
zhaop-l,12,1,0,0
zhaoqf-cq,4,1,0,0
zhaoying9105,6,1,0,0
zhaoyizhan,9,1,0,0
zhaoyongjiang,12,1,0,0
zhedahe,1,1,0,0
zhenhuamo,5,1,0,0
zhenhuamo,7,1,0,0
zhenligod,6,1,0,0
zhenzi0322,4,1,0,0
zhiminzhang0830,1,3,0,0
zhjcp,6,1,0,0
zhjian831129,1,1,0,0
zhly000,4,1,0,0
zhongmy20230403,6,2,0,0
zhongmy20230403,7,1,0,0
zhougx88,3,3,0,0
zhouhao27,4,1,0,0
zhoujing21611,8,1,0,0
zhoujun0715,3,1,0,0
zhoutianzi666,6,1,1,1
zhouyiminga,6,1,0,0
zhouzhao01,7,1,0,0
zhouzilong121,3,1,0,0
zhudequan9,8,4,0,0
zhudequan9,9,1,0,0
zhujun5164,7,1,0,0
zhurou603,1,3,0,0
zhuxiaobin,2,1,0,0
zhuxiaobin,3,5,0,0
zhw511006,3,1,0,0
zhwesky2010,2,1,0,0
zhwesky2010,6,1,0,0
zhxie,6,1,0,0
zhys513,4,1,0,0
ziFan99,12,2,0,0
zizai110,12,1,0,0
zj114514,4,1,0,0
zjbistu,8,1,0,0
zjlw,11,2,0,0
zjy888688,10,1,0,0
zkq-afk,12,1,0,0
zlbcosby,5,1,0,0
zlsh80826,3,3,0,0
zmxccxy,6,1,0,0
znss2012,5,1,0,0
zoelulur,10,1,0,0
zoey731,5,1,0,0
zongking123,1,2,0,0
zongking123,5,1,0,0
zouhan6806504,1,1,0,0
zouhan6806504,3,1,0,0
zouhan6806504,5,1,0,0
zouhan6806504,6,2,0,0
zouhan6806504,7,1,0,0
zouhan6806504,8,1,0,0
zouhan6806504,9,4,0,0
zouhan6806504,10,1,0,0
zouhan6806504,12,1,0,0
zpbrent,2,1,0,0
zqWu,7,1,0,0
zqszqszqstvt,8,2,0,0
zrg0712,4,1,0,0
zrg0712,6,2,0,0
zrr1999,1,1,0,0
zrr1999,11,1,3,1
zsan2023,7,1,0,0
zsczszsc,5,2,0,0
zty-king,9,2,3,0
zuanzuanshao,8,1,0,0
zuishenke123,4,1,0,0
zuonidelaowang,5,1,0,0
zwf159,11,1,0,0
zwshan,4,1,0,0
zwy-0766,12,3,0,0
zwz4949,3,1,0,0
zx-lhb,2,1,0,0
zx-lhb,6,1,0,0
zx-lin-0825,11,1,0,0
zx214,12,1,0,0
zx4java,12,1,0,0
zxj11zxj11zxj11,2,1,0,0
zxj11zxj11zxj11,3,1,0,0
zxj329,11,1,0,0
zyckk4,4,1,0,0
zydshizhu,12,1,0,0
zyk23333,4,1,0,0
zyz207,5,1,0,0
zyzyzyzyzyzyzyzyzyzy,12,1,0,0
zzcqinag,12,1,0,0
zzh805780186,5,1,0,0
zzk2021,10,3,0,0
zzl777,6,2,0,0
zzleaning,8,1,0,0
zznnxx,12,1,0,0
zzwtop1,4,1,0,0
zzwtop1,10,1,0,0
zzx867,10,1,0,0
zzzzzpc,3,1,0,0
zzzzzz0407,1,1,0,0
007-LWYing,5,0,2,0
007-LWYing,6,0,1,0
0x3878f,10,0,2,0
0x3878f,11,0,6,0
0x3878f,12,0,1,0
0x45f,2,0,1,1
0x45f,6,0,1,0
0x45f,7,0,1,0
0x45f,8,0,3,1
0x45f,9,0,3,1
0x45f,10,0,1,0
15380831711,4,0,3,0
1Q43,3,0,2,0
1chimaruGin,4,0,16,0
2742195759,4,0,1,0
2742195759,6,0,1,0
6clc,3,0,2,1
6clc,4,0,2,3
6clc,5,0,3,3
8baby8,5,0,1,0
974650904,4,0,7,0
A-nnonymous,11,0,1,0
A-nnonymous,12,0,1,0
ADream-ki,4,0,1,0
Afjes,9,0,5,0
AlbinZhu,2,0,4,0
Albresky,11,0,1,0
Alex-0x7C00,7,0,4,0
Alex37882388,11,0,1,0
AlexPasqua,5,0,11,0
AlexPasqua,11,0,1,0
AliBasarann,3,0,7,0
AmberC0209,10,0,30,0
AmberC0209,11,0,12,0
AmberC0209,12,0,15,0
AndPuQing,9,0,2,0
AndPuQing,10,0,1,0
AndPuQing,11,0,1,0
AndSonder,1,0,2,0
AndSonder,5,0,2,0
AndSonder,8,0,1,0
AndSonder,9,0,2,0
AndSonder,10,0,1,0
AndSonder,11,0,1,0
AndSonder,12,0,2,0
Aoraki-Dream,9,0,4,0
ApricityXX,4,0,1,0
ArtificialZeng,8,0,1,0
Asthestarsfalll,6,0,7,0
Asthestarsfalll,9,0,3,0
Aurelius84,1,0,2,3
Aurelius84,4,0,1,1
Aurelius84,5,0,4,6
Aurelius84,6,0,6,0
Aurelius84,9,0,1,0
Azzer8,7,0,6,0
BHmingyang,7,0,2,0
BUJIQI,12,0,1,0
BeingGod,3,0,1,0
Birdylx,4,0,7,6
Birdylx,5,0,24,4
Birdylx,6,0,2,0
Birdylx,7,0,4,3
Birdylx,8,0,8,5
Birdylx,11,0,1,0
BiynXu,1,0,3,0
BiynXu,2,0,2,1
BiynXu,7,0,1,1
BiynXu,9,0,2,2
BluebirdStory,11,0,1,0
BluebirdStory,12,0,5,0
Bobholamovic,2,0,2,1
Bobholamovic,3,0,2,0
Bobholamovic,5,0,4,16
Bobholamovic,7,0,21,12
Bobholamovic,10,0,1,3
Bobholamovic,11,0,5,2
Bobholamovic,12,0,1,5
C1tas,9,0,7,0
CJ77Qi,6,0,1,0
CannotBeFatAnyMore,5,0,3,0
CannotBeFatAnyMore,6,0,6,0
CannotBeFatAnyMore,7,0,10,0
Caogration,7,0,1,0
Caogration,9,0,1,0
ChengNanFlower,10,0,3,0
Chris-godz,11,0,1,0
Coobiw,11,0,1,0
Courtesy-Xs,1,0,2,3
CrazyBoyM,6,0,1,0
D-DanielYang,7,0,1,1
D-DanielYang,10,0,1,1
D0m021ng,1,0,11,10
D0m021ng,2,0,1,1
D0m021ng,4,0,1,0
D0m021ng,6,0,3,0
DDDivano,7,0,3,4
DDDivano,9,0,3,5
DanGuge,1,0,1,0
DanGuge,4,0,1,0
Deleter-D,7,0,2,0
Deleter-D,9,0,1,0
DesmonDay,1,0,3,0
DesmonDay,2,0,7,1
DesmonDay,3,0,3,2
DesmonDay,4,0,1,1
DesmonDay,5,0,3,2
DesmonDay,6,0,3,3
DesmonDay,7,0,4,3
DesmonDay,8,0,6,6
DesmonDay,10,0,5,2
DesmonDay,11,0,3,1
DesmonDay,12,0,2,1
Difers,2,0,2,0
Difers,3,0,2,0
Difers,4,0,1,0
Difers,7,0,1,0
Dmovic,3,0,1,0
Dmovic,5,0,2,0
Dmovic,9,0,1,0
Dmovic,11,0,1,0
DrRyanHuang,5,0,1,0
DrRyanHuang,11,0,1,0
DrownFish19,1,0,6,0
DrownFish19,5,0,2,0
DrownFish19,8,0,2,4
DrownFish19,10,0,6,2
DrownFish19,11,0,2,1
DrownFish19,12,0,1,0
Eacient,5,0,1,0
EmmonsCurse,6,0,1,13
EmmonsCurse,7,0,3,5
EnflameGCU,11,0,4,0
EnflameGCU,12,0,5,0
ErnestinaQiu,12,0,1,0
Fantasy-02,12,0,1,0
FeixLiu,1,0,2,2
FeixLiu,4,0,1,0
FeixLiu,11,0,2,0
FeixLiu,12,0,1,1
Feng1909,9,0,5,0
FlyTOmeLight,11,0,1,0
FocusLuo,12,0,3,0
ForFishes,2,0,2,0
ForFishes,3,0,4,0
ForFishes,6,0,1,0
ForFishes,8,0,3,0
ForFishes,10,0,4,0
ForFishes,11,0,4,0
Fridge003,4,0,1,0
Fripping,7,0,1,0
Fripping,8,0,2,0
From00,2,0,2,1
From00,4,0,2,1
From00,5,0,2,2
From00,9,0,1,4
From00,12,0,1,1
Function-Samuel,11,0,1,0
GGBond8488,1,0,1,0
Galaxy1458,2,0,2,0
Galaxy1458,4,0,6,1
Galaxy1458,5,0,5,2
GhostScreaming,1,0,1,0
GhostScreaming,2,0,1,0
GhostScreaming,4,0,1,0
Gmgge,8,0,2,0
GoldenStain,12,0,4,0
GreatV,3,0,5,0
GreatV,7,0,36,61
GreatV,9,0,9,4
GreatV,10,0,9,24
GreatV,12,0,4,6
Guanhuachen2003,7,0,1,0
Guanhuachen2003,8,0,1,0
GuoxiaWang,2,0,1,0
GuoxiaWang,3,0,1,1
GuoxiaWang,5,0,1,0
GuoxiaWang,6,0,1,0
GuoxiaWang,9,0,6,0
GuoxiaWang,10,0,2,1
GuoxiaWang,12,0,4,0
Hanyonggong,7,0,1,0
Hanyonggong,8,0,1,0
Hanyonggong,9,0,1,0
Hanyonggong,10,0,3,0
Hanyonggong,11,0,1,0
HarperCy,9,0,1,0
HarperCy,11,0,1,0
HertzHan,2,0,1,0
HertzHan,4,0,2,0
Hongqing-work,4,0,1,0
Hongqing-work,5,0,4,0
Hongqing-work,6,0,1,0
Hongqing-work,7,0,1,1
Hongqing-work,8,0,3,1
Hongqing-work,9,0,1,2
Hui-code06,10,0,1,0
HydrogenSulfate,1,0,1,0
HydrogenSulfate,3,0,2,0
HydrogenSulfate,5,0,1,0
HydrogenSulfate,8,0,1,1
HydrogenSulfate,9,0,3,1
HydrogenSulfate,11,0,2,7
Illustar0,10,0,1,0
InsaneOnion,6,0,1,0
JZ-LIANG,3,0,1,1
JZ-LIANG,5,0,2,1
JZ-LIANG,7,0,1,0
JZ-LIANG,9,0,1,2
JZ-LIANG,10,0,1,0
James4Ever0,1,0,2,0
Jeff114514,7,0,4,0
JesuisTong,12,0,1,0
JiaXiao243,4,0,7,7
JianyuLi01,12,0,2,0
JunnYu,4,0,1,0
KB-Ding,4,0,1,0
KB-Ding,5,0,1,0
KDZZZZZZ,10,0,1,0
Kayzwer,8,0,3,0
Ken-reddevil,6,0,4,0
Ken-reddevil,8,0,4,0
Kozmosa,10,0,1,0
LLee233,3,0,1,0
LLee233,4,0,2,0
LMLuo,11,0,2,0
LOVE-YOURSELF-1,2,0,2,0
Lans1ot,7,0,1,0
Lans1ot,8,0,1,0
Lans1ot,9,0,2,0
Layssy,9,0,1,0
Lemeri02,6,0,3,0
LeoZhao-Intel,12,0,3,0
Leoforever123,10,0,2,0
Li-Z-Q,7,0,2,0
Li-Z-Q,10,0,2,0
LiYuRio,1,0,3,4
LiYuRio,3,0,1,0
Liebele,6,0,1,0
LielinJiang,2,0,1,2
LielinJiang,4,0,4,0
LielinJiang,5,0,3,1
LielinJiang,6,0,4,1
LielinJiang,8,0,3,1
LielinJiang,12,0,7,0
LilaKen,12,0,3,0
LittleHeroZZZX,11,0,1,0
Liujie0926,1,0,1,0
Liujie0926,3,0,4,0
Liujie0926,4,0,5,4
Liujie0926,5,0,4,3
Liujie0926,11,0,1,0
Liujie0926,12,0,2,1
Liyulingyue,5,0,5,0
LokeZhou,12,0,4,2
Luohongzhige,7,0,1,0
Luohongzhige,8,0,1,0
Luohongzhige,9,0,1,0
MINGtoMING,8,0,2,0
Mangodadada,8,0,1,0
Mangodadada,10,0,1,0
Mangodadada,12,0,2,0
Marcusryz,7,0,3,0
Marcusryz,8,0,1,0
MarioLulab,2,0,2,0
MarisaSparkL,8,0,1,0
MatKollar,1,0,4,0
MatufA,2,0,5,0
MayYouBeProsperous,1,0,1,0
MayYouBeProsperous,2,0,1,0
Meiyim,1,0,1,0
Meiyim,5,0,1,0
Meiyim,7,0,2,0
Micalling,9,0,2,0
MikhayEeer,9,0,1,0
MikhayEeer,10,0,1,0
MistEO,11,0,16,0
MonkeyBrothers,7,0,2,0
MqLeet,12,0,1,0
MrYo666,11,0,1,0
MufanColin,7,0,3,0
MufanColin,8,0,2,0
MyYuan,2,0,2,0
MyYuan,3,0,1,0
MyYuan,5,0,1,0
MyYuan,7,0,1,0
MyYuan,8,0,2,1
NINGBENZHE,2,0,2,0
NINGBENZHE,3,0,1,0
NKNaN,3,0,1,0
NKNaN,4,0,2,0
NKNaN,5,0,1,0
NKNaN,6,0,1,0
NKNaN,8,0,4,0
NKNaN,9,0,8,0
NKNaN,11,0,10,0
Neo-WY,11,0,1,0
NeptuneZhao,10,0,1,0
NeroLoh,5,0,1,0
NeroLoh,6,0,3,0
Netrvin,3,0,8,0
NoExperienceCoder,3,0,7,0
Noisyntrain,5,0,8,3
PeiyuLau,7,0,3,0
PeyChou,3,0,8,0
PeyChou,4,0,2,0
PolaKuma,11,0,4,0
PolaKuma,12,0,4,0
Qin-sx,12,0,1,0
QingshuChen,5,0,1,0
Ray961123,11,0,1,0
RuohengMa,9,0,1,0
RussellLuo,4,0,8,0
RyanGarciaLI,8,0,11,1
RyanGarciaLI,9,0,1,1
SCUcookie,11,0,2,0
SHUBH4M-KUMAR,1,0,10,0
SHUBH4M-KUMAR,12,0,2,0
SWHL,5,0,5,5
SWHL,7,0,21,2
SWHL,10,0,9,2
SWHL,11,0,7,6
SevenSamon,8,0,1,0
ShawnNew,11,0,1,0
SigureMo,1,0,1,1
SigureMo,5,0,7,9
SigureMo,6,0,12,24
SigureMo,7,0,8,5
SigureMo,8,0,2,7
SigureMo,9,0,3,4
SigureMo,10,0,5,6
SigureMo,12,0,5,2
SkyFlap,5,0,5,0
SkyFlap,6,0,4,0
Southpika,2,0,2,0
Southpika,3,0,1,0
Southpika,4,0,1,0
SuiYunsy,10,0,4,0
Sunny-bot1,7,0,2,0
